Node ID,Name,Longitude,Latitude,Hop_ID,system_ID,Country
pt_54.9778_-1.6133,"Newcastle, Great Britain",-1.6133,54.9778,1155,2019.13,United Kingdom
pt_55.4708_8.4514,"Esbjerg, Denmark",8.4514,55.4708,1156,2019.13,Denmark
pt_51.0_1.0,"Pegwell Bay, Great Britain",1,51,1157,2019.14,United Kingdom
pt_51.3308_3.2075,"Zeebrugge, Belgium",3.2075,51.3308,1158,2019.14,Belgium
pt_41.3133_19.4458,"Durres, Albania",19.4458,41.3133,1159,2019.19,Albania
pt_41.1253_16.8667,"Bari, Italy",16.8667,41.1253,1160,2019.19,Italy
pt_42.8864_-78.8781,"Buffalo, United States",-78.8781,42.8864,1161,2019.1,United States
pt_43.6703_-79.3867,"Toronto, Canada",-79.3867,43.6703,1162,2019.1,Canada
pt_60.1708_24.9375,"Helsinki, Finland",24.9375,60.1708,1163,2019.2,Finland
pt_60.4667_26.9458,"Kotka, Finland",26.9458,60.4667,1164,2019.2,Finland
pt_59.8236_22.9681,"Hanko, Finland",22.9681,59.8236,1165,2019.2,Finland
pt_59.3294_18.0686,"Stockholm, Sweden",18.0686,59.3294,1166,2019.2,Sweden
pt_18.4653_-66.1167,"San Juan, Puerto Rico",-66.1167,18.4653,1167,2019.3,Puerto Rico
pt_19.97094_-75.143458,"Guantanamo Bay, Cuba",-75.143458,19.97094,1168,2019.3,Cuba
pt_1.3167_103.7169,"Tuas , Singapore",103.7169,1.3167,1169,2019.6,Singapore
grid_-10.5_102.5,grid_-10.5_102.5,102.5,-10.5,1170,2019.6,grid_-10.5_102.5
pt_-31.9559_115.8606,"Perth, Australia",115.8606,-31.9559,1171,2019.6,Australia
pt_-6.175405_106.827168,"Jakarta, Indonesia",106.827168,-6.1754049,1172,2019.6,Indonesia
pt_-33.0461_-71.6197,"Valparaiso, Chile",-71.6197,-33.0461,1173,2020.1,Chile
pt_34.0522_-118.2437,"Los Angeles, United States",-118.2437,34.0522,1174,2020.1,United States
pt_54.3122_-130.3271,"Prince Rupert, Canada",-130.3271,54.3122,1175,2020.11,Canada
pt_55.3431_-131.6467,"Ketchikan, United States",-131.6467,55.3431,1176,2020.11,United States
pt_35.0432_139.84,"Minami Boso, Japan",139.84,35.0432,1177,2020.15,Japan
pt_13.4608_144.6908,"Piti, nan",144.6908,13.4608,1178,2020.15,Guam
grid_-26.5_156.5,grid_-26.5_156.5,156.5,-26.5,1179,2020.15,grid_-26.5_156.5
pt_-33.869844_151.208285,"Sydney, Australia",151.2082848,-33.8698439,1180,2020.15,Australia
pt_-26.65_153.1,"Maroochydore, Australia",153.1,-26.65,1181,2020.15,Australia
pt_-19.056_-169.921,"Alofi, nan",-169.921,-19.056,1182,2020.17,Niue
grid_-18.9_-169.9,grid_-18.9_-169.9,-169.9,-18.9,1183,2020.17,grid_-18.9_-169.9
pt_-13.8333_-171.8333,"Apia, nan",-171.8333,-13.8333,1184,2020.17,Samoa
pt_-17.0_-151.0,"To'ahotu, nan",-151,-17,1185,2020.17,French Polynesia
grid_-17.1_-151.4,grid_-17.1_-151.4,-151.4,-17.1,1186,2020.17,grid_-17.1_-151.4
grid_-18.9_-159.6,grid_-18.9_-159.6,-159.6,-18.9,1187,2020.17,grid_-18.9_-159.6
grid_-18.9_-160.0,grid_-18.9_-160.0,-160,-18.9,1188,2020.17,grid_-18.9_-160.0
pt_-19.0_-160.0,"Aitutaki, nan",-160,-19,1189,2020.17,Cook Islands
pt_-21.2333_-159.7833,"Rarotonga, nan",-159.7833,-21.2333,1190,2020.17,Cook Islands
pt_-16.5064_-151.749,"Vaitape, nan",-151.749,-16.5064,1191,2020.17,French Polynesia
pt_39.47_-0.3764,"Valencia, Spain",-0.3764,39.47,1192,2020.19,Spain
grid_37.7_0.1,grid_37.7_0.1,0.1,37.7,1193,2020.19,grid_37.7_0.1
pt_35.6969_-0.6331,"Oran , Algeria",-0.6331,35.6969,1194,2020.19,Algeria
pt_36.7764_3.0586,"Algier, Algeria",3.0586,36.7764,1195,2020.19,Algeria
pt_59.0_10.0,"Larvik, Norway",10,59,1196,2020.21,Norway
pt_57.59_9.96,"Hirtshals, Denmark",9.96,57.59,1197,2020.21,Denmark
pt_34.0_137.0,"Shima, Japan",137,34,1198,2020.3,Japan
grid_32.1_139.5,grid_32.1_139.5,139.5,32.1,1199,2020.3,grid_32.1_139.5
grid_44.4_-127.3,grid_44.4_-127.3,-127.3,44.4,1200,2020.3,grid_44.4_-127.3
grid_37.5_-131.6,grid_37.5_-131.6,-131.6,37.5,1201,2020.3,grid_37.5_-131.6
pt_33.8664_-118.3997,"Hermosa Beach, United States",-118.3997,33.8664,1202,2020.3,United States
pt_45.2058_-123.8919,"Cloverdale, United States",-123.8919,45.2058,1203,2020.3,United States
pt_33.8392_132.7656,"Maruyama, Japan",132.7656,33.8392,1204,2020.3,Japan
pt_14.1142_122.9564,"Daet, Philippines",122.9564,14.1142,1205,2020.3,Philippines
pt_58.97_5.7314,"Stavanger, Norway",5.7314,58.97,1206,2020.4,Norway
pt_55.0826_-1.4778,"Seaton Sluice, Great Britain",-1.4778,55.0826,1207,2020.4,United Kingdom
pt_11.599721_43.146057,"Djibouti City, Djibouti",43.146057,11.599721,1208,2020.6,Djibouti
grid_12.1_44.6,grid_12.1_44.6,44.6,12.1,1209,2020.6,grid_12.1_44.6
grid_12.4_49.2,grid_12.4_49.2,49.2,12.4,1210,2020.6,grid_12.4_49.2
grid_-0.6_47.8,grid_-0.6_47.8,47.8,-0.6,1211,2020.6,grid_-0.6_47.8
pt_-4.05_39.6667,"Mombasa, Kenya",39.6667,-4.05,1212,2020.6,Kenya
pt_11.2833_49.1833,"Bossaso, Somalia",49.1833,11.2833,1213,2020.6,Somalia
pt_10.4333_45.0,"Berbera, Somalia",45,10.4333,1214,2020.6,Somalia
pt_2.0392_45.3419,"Mogadishu, Somalia",45.3419,2.0392,1215,2020.6,Somalia
pt_33.9191_-118.4155,"El Segundo, United States",-118.4155,33.9191,1216,2020.7,United States
grid_18.6_127.8,grid_18.6_127.8,127.8,18.6,1217,2020.7,grid_18.6_127.8
pt_15.7583_121.5625,"Baler, Philippines",121.5625,15.7583,1218,2020.7,Philippines
pt_24.85_121.8167,"Toucheng, Taiwan",121.8167,24.85,1219,2020.7,Taiwan
pt_40.1673_-74.0961,"Wall Township, United States",-74.0961,40.1673,1220,2020.8,United States
grid_54.1_-13.1,grid_54.1_-13.1,-13.1,54.1,1221,2020.8,grid_54.1_-13.1
pt_53.775_-9.6875,"Lecanvey, Ireland",-9.6875,53.775,1222,2020.8,Ireland
pt_58.1467_7.9956,"Kristiansand, Norway",7.9956,58.1467,1223,2020.8,Norway
grid_57.9_7.5,grid_57.9_7.5,7.5,57.9,1224,2020.8,grid_57.9_7.5
pt_55.7794_8.2894,"Blaabjerg, Denmark",8.2894,55.7794,1225,2020.8,Denmark
pt_-33.869844_151.208285,"Sydney, Australia",151.2082848,-33.8698439,1226,2020.9,Australia
grid_-15.5_149.7,grid_-15.5_149.7,149.7,-15.5,1227,2020.9,grid_-15.5_149.7
pt_-9.4789_147.1494,"Port Moresby, Papua New Guinea",147.1494,-9.4789,1228,2020.9,Papua New Guinea
pt_-8.7683_160.6969,"Auki, nan",160.6969,-8.7683,1229,2020.9,Solomon Islands
pt_-9.431077_160.0,"Honiara, nan",160,-9.431077,1230,2020.9,Solomon Islands
pt_-7.0_156.0,"Taro, nan",156,-7,1231,2020.9,Solomon Islands
grid_-7.9_157.4,grid_-7.9_157.4,157.4,-7.9,1232,2020.9,grid_-7.9_157.4
pt_-8.2167_157.2167,"Noro, nan",157.2167,-8.2167,1233,2020.9,Solomon Islands
pt_31.0_30.0,"Abu Talat, Egypt",30,31,1234,2021.12,Egypt
grid_31.7_29.5,grid_31.7_29.5,29.5,31.7,1235,2021.12,grid_31.7_29.5
grid_35.7_14.4,grid_35.7_14.4,14.4,35.7,1236,2021.12,grid_35.7_14.4
grid_37.9_10.0,grid_37.9_10.0,10,37.9,1237,2021.12,grid_37.9_10.0
pt_43.2967_5.3764,"Marseilles, France",5.3764,43.2967,1238,2021.12,France
pt_29.0_33.0,"Zafarana, Egypt",33,29,1239,2021.12,Egypt
grid_21.0_38.5,grid_21.0_38.5,38.5,21,1240,2021.12,grid_21.0_38.5
grid_12.3_44.4,grid_12.3_44.4,44.4,12.3,1241,2021.12,grid_12.3_44.4
grid_13.0_51.6,grid_13.0_51.6,51.6,13,1242,2021.12,grid_13.0_51.6
grid_11.4_61.9,grid_11.4_61.9,61.9,11.4,1243,2021.12,grid_11.4_61.9
grid_6.9_73.4,grid_6.9_73.4,73.4,6.9,1244,2021.12,grid_6.9_73.4
pt_1.3167_103.7169,"Tuas, Singapore",103.7169,1.3167,1245,2021.12,Singapore
pt_34.7609_32.4484,"Yeroskipos, Cyprus",32.4484,34.7609,1246,2021.12,Cyprus
pt_35.95_14.3667,"Mellieha, Malta",14.3667,35.95,1247,2021.12,Malta
pt_37.2744_9.8739,"Bizerte, Tunisia",9.8739,37.2744,1248,2021.12,Tunisia
pt_21.5428_39.1728,"Jeddah, Saudi Arabia",39.1728,21.5428,1249,2021.12,Saudi Arabia
pt_10.4333_45.0,"Berbera, Somalia",45,10.4333,1250,2021.12,Somalia
pt_24.86_67.01,"Karachi, Pakistan",67.01,24.86,1251,2021.12,Pakistan
grid_21.7_64.5,grid_21.7_64.5,64.5,21.7,1252,2021.12,grid_21.7_64.5
pt_-4.05_39.6667,"Mombasa, Kenya",39.6667,-4.05,1253,2021.12,Kenya
grid_-0.2_48.2,grid_-0.2_48.2,48.2,-0.2,1254,2021.12,grid_-0.2_48.2
pt_6.6226_73.07,"Kulhudhufushi, nan",73.07,6.6226,1255,2021.12,Maldives
pt_25.0513_56.3542,"Kalba, United Arab Emirates",56.3542,25.0513,1256,2021.12,United Arab Emirates
pt_-4.6236_55.4544,"Victoria, nan",55.4544,-4.6236,1257,2021.12,Seychelles
pt_-36.4833_-56.7,"Las Toninas, Argentina",-56.7,-36.4833,1258,2021.14,Argentina
grid_-25.8_-45.5,grid_-25.8_-45.5,-45.5,-25.8,1259,2021.14,grid_-25.8_-45.5
pt_-24.0058_-46.4028,"Praia Grande, Brazil",-46.4028,-24.0058,1260,2021.14,Brazil
pt_-22.9111_-43.2056,"Rio de Janeiro, Brazil",-43.2056,-22.9111,1261,2021.14,Brazil
pt_50.8208_-0.1375,"Brighton, Great Britain",-0.1375,50.8208,1262,2021.15,United Kingdom
pt_50.0_0.79669,"Veules de Roses, France",0.79669,50,1263,2021.15,France
pt_1.5575_110.3439,"Kuching, Malaysia",110.3439,1.5575,1264,2021.16,Malaysia
pt_1.13_104.0531,"Batam, Indonesia",104.0531,1.13,1265,2021.16,Indonesia
pt_52.8372_4.6967,"Callantsoog, Netherlands",4.6967,52.8372,1266,2021.17,Netherlands
pt_52.714_1.682,"Winterton on Sea, Great Britain",1.682,52.714,1267,2021.17,United Kingdom
pt_51.3589_1.4394,"Broadstairs, Great Britain",1.4394,51.3589,1268,2021.17,United Kingdom
pt_51.2258_2.9194,"Ostend, Belgium",2.9194,51.2258,1269,2021.17,Belgium
pt_53.8167_-3.05,"Blackpool, Great Britain",-3.05,53.8167,1270,2021.22,United Kingdom
grid_53.7_-4.7,grid_53.7_-4.7,-4.7,53.7,1271,2021.22,grid_53.7_-4.7
pt_53.3497_-6.2603,"Dublin , Ireland",-6.2603,53.3497,1272,2021.22,Ireland
pt_54.086_-4.756,"Port Erin, nan",-4.756,54.086,1273,2021.22,United Kingdom
pt_54.0_-5.0,"Port Grenaugh, nan",-5,54,1274,2021.22,United Kingdom
pt_54.9778_-1.6133,"Newcastle on Tyne, Great Britain",-1.6133,54.9778,1275,2021.23,United Kingdom
pt_56.0_8.0,"Houstrup, Denmark",8,56,1276,2021.23,Denmark
pt_58.1467_7.9956,"Kristiansand, Norway",7.9956,58.1467,1277,2021.24,Norway
pt_57.1197_8.6197,"Hanstholm, Denmark",8.6197,57.1197,1278,2021.24,Denmark
pt_6.8397_79.8758,"Mt Lavinia, Sri Lanka",79.8758,6.8397,1279,2021.25,Sri Lanka
pt_4.2167_73.5333,"Hulhumale, nan",73.5333,4.2167,1280,2021.25,Maldives
pt_33.5992_-7.62,"Casablanca, Morocco",-7.62,33.5992,1281,2021.27,Morocco
grid_6.1_1.6,grid_6.1_1.6,1.6,6.1,1282,2021.27,grid_6.1_1.6
grid_5.2_1.9,grid_5.2_1.9,1.9,5.2,1283,2021.27,grid_5.2_1.9
pt_0.3901_9.4544,"Libreville, Gabon",9.4544,0.3901,1284,2021.27,Gabon
pt_5.0_-4.0,"Abidjan, Ivory Coast",-4,5,1285,2021.27,Ivory Coast
pt_6.1319_1.2228,"Lome, Togo",1.2228,6.1319,1286,2021.27,Togo
pt_6.3667_2.4167,"Cotonou, nan",2.4167,6.3667,1287,2021.27,Benin
pt_14.7319_-17.4572,"Dakar, Senegal",-17.4572,14.7319,1288,2021.29,Senegal
pt_14.9177_-23.5092,"Praia, nan",-23.5092,14.9177,1289,2021.29,Cape Verde
pt_16.7686_96.245,"Thanlyin, Myanmar",96.245,16.7686,1290,2021.3,Myanmar
pt_1.3167_103.7169,"Tuas, Singapore",103.7169,1.3167,1291,2021.3,Singapore
pt_0.3333_6.7333,"Sao Tome, nan",6.7333,0.3333,1292,2021.32,Sao Tome and Principe
pt_-1.0_6.0,"Annobon, nan",6,-1,1293,2021.32,Equitorial Guinea
pt_52.4586_4.6194,"Ijmuiden, Netherlands",4.6194,52.4586,1294,2021.35,Netherlands
pt_52.48_1.75,"Lowestoft, Great Britain",1.75,52.48,1295,2021.35,United Kingdom
pt_13.9333_-90.8167,"Puerto San Jose, Guatemala",-90.8167,13.9333,1296,2021.36,Guatemala
grid_-3.3_-86.1,grid_-3.3_-86.1,-86.1,-3.3,1297,2021.36,grid_-3.3_-86.1
grid_-15.0_-82.2,grid_-15.0_-82.2,-82.2,-15,1298,2021.36,grid_-15.0_-82.2
grid_-22.2_-79.8,grid_-22.2_-79.8,-79.8,-22.2,1299,2021.36,grid_-22.2_-79.8
pt_-33.0461_-71.6197,"Valparaiso, Chile",-71.6197,-33.0461,1300,2021.36,Chile
pt_-18.4778_-70.3181,"Arica, Chile",-70.3181,-18.4778,1301,2021.36,Chile
pt_-12.238906_-76.784493,"Lurin, Peru",-76.7844926,-12.2389059,1302,2021.36,Peru
pt_-2.2083_-80.9681,"Salinas, Ecuador",-80.9681,-2.2083,1303,2021.36,Ecuador
pt_46.7211_-1.9456,"Saint-Hilaire-de-Riez, France",-1.9456,46.7211,1304,2021.3,France
pt_37.0_-76.0,"Virginia Beach, United States",-76,37,1305,2021.3,United States
pt_38.707751_-9.0,"Lisbon, Portugal",-9,38.7077507,1306,2021.6,Portugal
grid_6.5_3.4,grid_6.5_3.4,3.4,6.5,1307,2021.6,grid_6.5_3.4
pt_6.45_3.4,"Lagos, Nigeria",3.4,6.45,1308,2021.6,Nigeria
pt_6.1319_1.2228,"Lome, Togo",1.2228,6.1319,1309,2021.6,Togo
pt_-33.7333_18.4333,"Melkbosstrand, South Africa",18.4333,-33.7333,1310,2021.6,South Africa
grid_-23.3_10.5,grid_-23.3_10.5,10.5,-23.3,1311,2021.6,grid_-23.3_10.5
grid_-12.2_6.8,grid_-12.2_6.8,6.8,-12.2,1312,2021.6,grid_-12.2_6.8
pt_-22.6667_14.5333,"Swakopmund, Namibia",14.5333,-22.6667,1313,2021.6,Namibia
pt_-16.0_-6.0,"Saint Helena, nan",-6,-16,1314,2021.6,Tristan da Cunha
pt_-31.9559_115.8606,"Perth, Australia",115.8606,-31.9559,1315,2021.7,Australia
pt_23.6139_58.5922,"Muscat, Oman",58.5922,23.6139,1316,2021.7,Oman
pt_-20.0_58.0,"Baie Tombeau, nan",58,-20,1317,2021.8,Mauritius
grid_-21.6_56.6,grid_-21.6_56.6,56.6,-21.6,1318,2021.8,grid_-21.6_56.6
grid_-27.5_48.8,grid_-27.5_48.8,48.8,-27.5,1319,2021.8,grid_-27.5_48.8
pt_-29.8583_31.025,"Durban, South Africa",31.025,-29.8583,1320,2021.8,South Africa
pt_-25.0_47.0,"Fort Dauphin, Madagascar",47,-25,1321,2021.8,Madagascar
pt_-20.9394_55.2872,"Le Port, nan",55.2872,-20.9394,1322,2021.8,Reunion
pt_38.0_-9.0,"Sines, Portugal",-9,38,1323,2021.9,Portugal
grid_31.4_-15.2,grid_31.4_-15.2,-15.2,31.4,1324,2021.9,grid_31.4_-15.2
grid_28.7_-17.7,grid_28.7_-17.7,-17.7,28.7,1325,2021.9,grid_28.7_-17.7
grid_16.4_-25.9,grid_16.4_-25.9,-25.9,16.4,1326,2021.9,grid_16.4_-25.9
pt_-3.7275_-38.5275,"Fortaleza, Brazil",-38.5275,-3.7275,1327,2021.9,Brazil
pt_-23.9608_-46.3339,"Santos, Brazil",-46.3339,-23.9608,1328,2021.9,Brazil
pt_32.65_-16.9167,"Funchal, nan",-16.9167,32.65,1329,2021.9,Portugal
pt_28.2686_-16.6056,"Tenerife, nan",-16.6056,28.2686,1330,2021.9,Canary Islands
pt_14.9177_-23.5092,"Praia, nan",-23.5092,14.9177,1331,2021.9,Cape Verde
pt_53.2729_-9.0418,"Galway, Ireland",-9.0418,53.2729,1332,2022.11,Ireland
pt_64.0_-21.0,"Molvik, Iceland",-21,64,1333,2022.11,Iceland
pt_19.0758_72.8775,"Mumbai, India",72.8775,19.0758,1334,2022.13,India
grid_14.8_81.6,grid_14.8_81.6,81.6,14.8,1335,2022.13,grid_14.8_81.6
grid_7.2_89.8,grid_7.2_89.8,89.8,7.2,1336,2022.13,grid_7.2_89.8
grid_6.2_90.6,grid_6.2_90.6,90.6,6.2,1337,2022.13,grid_6.2_90.6
grid_0.4_102.1,grid_0.4_102.1,102.1,0.4,1338,2022.13,grid_0.4_102.1
pt_1.3167_103.7169,"Tuas, Singapore",103.7169,1.3167,1339,2022.13,Singapore
pt_13.0825_80.275,"Chennai, India",80.275,13.0825,1340,2022.13,India
pt_3.0_101.0,"Morib, Malaysia",101,3,1341,2022.13,Malaysia
pt_16.0_96.0,"Letkokkon, Myanmar",96,16,1342,2022.13,Myanmar
pt_7.0_99.72,"Satun, Thailand",99.72,7,1343,2022.13,Thailand
pt_52.0_5.0,"Zandvoort, Netherlands",5,52,1344,2022.19,Netherlands
pt_52.48_1.75,"Lowestoft, Great Britain",1.75,52.48,1345,2022.19,United Kingdom
pt_50.824_-4.542,"Bude, Great Britain",-4.542,50.824,1346,2022.1,United Kingdom
grid_48.8_-10.1,grid_48.8_-10.1,-10.1,48.8,1347,2022.1,grid_48.8_-10.1
pt_41.0_-74.0,"New York, United States",-74,41,1348,2022.1,United States
pt_43.2622_-2.9533,"Bilbao, Spain",-2.9533,43.2622,1349,2022.1,Spain
pt_-34.0_151.0,"Alexandria, Australia",151,-34,1350,2022.4,Australia
grid_-29.3_165.5,grid_-29.3_165.5,165.5,-29.3,1351,2022.4,grid_-29.3_165.5
grid_-19.5_179.9,grid_-19.5_179.9,179.9,-19.5,1352,2022.4,grid_-19.5_179.9
grid_-19.4_179.75,grid_-19.4_179.75,179.75,-19.4,1353,2022.4,grid_-19.4_179.75
grid_-18.3_-178.9,grid_-18.3_-178.9,-178.9,-18.3,1354,2022.4,grid_-18.3_-178.9
grid_-17.2_-177.8,grid_-17.2_-177.8,-177.8,-17.2,1355,2022.4,grid_-17.2_-177.8
grid_-12.4_-173.0,grid_-12.4_-173.0,-173,-12.4,1356,2022.4,grid_-12.4_-173.0
grid_-10.3_-170.9,grid_-10.3_-170.9,-170.9,-10.3,1357,2022.4,grid_-10.3_-170.9
grid_2.5_-158.1,grid_2.5_-158.1,-158.1,2.5,1358,2022.4,grid_2.5_-158.1
pt_33.8664_-118.3997,"Hermosa Beach, United States",-118.3997,33.8664,1359,2022.4,United States
pt_-36.787_174.772,"Takapuna, New Zealand",174.772,-36.787,1360,2022.4,New Zealand
pt_-18.1333_178.4333,"Suva, nan",178.4333,-18.1333,1361,2022.4,Fiji
pt_-16.7467_179.3583,"Suavusavu, nan",179.3583,-16.7467,1362,2022.4,Fiji
grid_-17.5_-178.1,grid_-17.5_-178.1,-178.1,-17.5,1363,2022.4,grid_-17.5_-178.1
pt_-9.1683_-171.8097,"Nukunonu, nan",-171.8097,-9.1683,1364,2022.4,Tokelau
pt_-13.8333_-171.8333,"Apia, nan",-171.8333,-13.8333,1365,2022.4,Samoa
pt_1.872_-157.384208,"Kiritimati, nan",-157.384208,1.872,1366,2022.4,Kiribati
grid_-19.400069_179.750104,grid_-19.400069_179.750104,179.7501040943789,-19.4000694,1367,2022.4,grid_-19.400069_179.750104
grid_-17.20208_-177.80208,grid_-17.20208_-177.80208,-177.8020799,-17.20207987,1368,2022.4,grid_-17.20208_-177.80208
pt_34.95_139.95,"Chikura, Japan",139.95,34.95,1369,2022.5,Japan
grid_33.5_139.5,grid_33.5_139.5,139.5,33.5,1370,2022.5,grid_33.5_139.5
grid_26.9_131.5,grid_26.9_131.5,131.5,26.9,1371,2022.5,grid_26.9_131.5
grid_25.9_130.0,grid_25.9_130.0,130,25.9,1372,2022.5,grid_25.9_130.0
grid_22.6_125.8,grid_22.6_125.8,125.8,22.6,1373,2022.5,grid_22.6_125.8
grid_19.8_120.7,grid_19.8_120.7,120.7,19.8,1374,2022.5,grid_19.8_120.7
grid_18.9_117.2,grid_18.9_117.2,117.2,18.9,1375,2022.5,grid_18.9_117.2
grid_12.3_112.8,grid_12.3_112.8,112.8,12.3,1376,2022.5,grid_12.3_112.8
grid_4.7_107.3,grid_4.7_107.3,107.3,4.7,1377,2022.5,grid_4.7_107.3
pt_1.353925_103.974697,"Changi South, Singapore",103.974697,1.353925,1378,2022.5,Singapore
pt_34.0_137.0,"Shima, Japan",137,34,1379,2022.5,Japan
pt_35.0_129.04747,"Pusan, South Korea",129.04747,35,1380,2022.5,South Korea
pt_30.9_121.9333,"Lingang, China",121.9333,30.9,1381,2022.5,China
pt_25.1667_121.4333,"Tanshui, Taiwan",121.4333,25.1667,1382,2022.5,Taiwan
pt_22.6333_120.35,"Fangshan, Taiwan",120.35,22.6333,1383,2022.5,Taiwan
grid_22.218262_114.204761,grid_22.218262_114.204761,114.2047605,22.2182618,1384,2022.5,grid_22.218262_114.204761
pt_13.7696_109.2314,"Quy Nhon, Vietnam",109.2314,13.7696,1385,2022.5,Vietnam
pt_7.2061_100.5967,"Songkhla, Thailand",100.5967,7.2061,1386,2022.5,Thailand
pt_33.8392_132.7656,"Maruyama, Japan",132.7656,33.8392,1387,2022.6,Japan
grid_19.5_117.7,grid_19.5_117.7,117.7,19.5,1388,2022.6,grid_19.5_117.7
grid_18.9_117.2,grid_18.9_117.2,117.2,18.9,1389,2022.6,grid_18.9_117.2
grid_15.9_115.2,grid_15.9_115.2,115.2,15.9,1390,2022.6,grid_15.9_115.2
grid_12.3_112.8,grid_12.3_112.8,112.8,12.3,1391,2022.6,grid_12.3_112.8
grid_5.0_107.6,grid_5.0_107.6,107.6,5,1392,2022.6,grid_5.0_107.6
pt_1.3167_103.7169,"Tuas, Singapore",103.7169,1.3167,1393,2022.6,Singapore
pt_23.3735_116.6941,"Shantou, China",116.6941,23.3735,1394,2022.6,China
grid_22.218262_114.204761,grid_22.218262_114.204761,114.2047605,22.2182618,1395,2022.6,grid_22.218262_114.204761
pt_14.0_121.0,"Batangas, Philippines",121,14,1396,2022.6,Philippines
pt_13.7696_109.2314,"Quy Nhon, Vietnam",109.2314,13.7696,1397,2022.6,Vietnam
pt_13.1744_100.9306,"Sriracha, Thailand",100.9306,13.1744,1398,2022.6,Thailand
pt_-18.1333_178.4333,"Suva, nan",178.4333,-18.1333,1399,2022.9,Fiji
grid_-21.4_167.6,grid_-21.4_167.6,167.6,-21.4,1400,2022.9,grid_-21.4_167.6
grid_-21.5_167.3,grid_-21.5_167.3,167.3,-21.5,1401,2022.9,grid_-21.5_167.3
grid_-22.2_166.5,grid_-22.2_166.5,166.5,-22.2,1402,2022.9,grid_-22.2_166.5
pt_-22.2667_166.45,"Noumea, nan",166.45,-22.2667,1403,2022.9,New Caledonia
pt_-21.0_167.0,"Quanono, nan",167,-21,1404,2022.9,New Caledonia
pt_-22.0_168.0,"Tadine, nan",168,-22,1405,2022.9,New Caledonia
pt_-22.1667_166.95,"Yate, nan",166.95,-22.1667,1406,2022.9,New Caledonia
pt_-23.0_167.0,"Vao, nan",167,-23,1407,2022.9,New Caledonia
pt_33.71_-78.8836,"Myrtle Beach, United States",-78.8836,33.71,1408,2023.1,United States
pt_-36.4833_-56.7,"Las Toninas, Argentina",-56.7,-36.4833,1409,2023.1,Argentina
pt_-34.9557_-54.9381,"Punta del Este, Uruguay",-54.9381,-34.9557,1410,2023.1,Uruguay
pt_-24.0058_-46.4028,"Praia Grande, Brazil",-46.4028,-24.0058,1411,2023.1,Brazil
pt_1.3167_103.7169,"Tuas, Singapore",103.7169,1.3167,1412,2023.11,Singapore
grid_0.4_102.1,grid_0.4_102.1,102.1,0.4,1413,2023.11,grid_0.4_102.1
grid_0.4_92.5,grid_0.4_92.5,92.5,0.4,1414,2023.11,grid_0.4_92.5
grid_2.5_84.0,grid_2.5_84.0,84,2.5,1415,2023.11,grid_2.5_84.0
grid_2.7_81.5,grid_2.7_81.5,81.5,2.7,1416,2023.11,grid_2.7_81.5
pt_19.0758_72.8775,"Mumbai, India",72.8775,19.0758,1417,2023.11,India
pt_3.0_101.0,"Morib, Malaysia",101,3,1418,2023.11,Malaysia
pt_5.95_80.5333,"Matara, Sri Lanka",80.5333,5.95,1419,2023.11,Sri Lanka
pt_7.0_99.72,"Satun, Thailand",99.72,7,1420,2023.11,Thailand
pt_13.0825_80.275,"Chennai, India",80.275,13.0825,1421,2023.11,India
pt_49.2608_-123.1139,"Vancouver, Canada",-123.1139,49.2608,1422,2023.15,Canada
pt_49.2339_-124.805,"Port Alberni, Canada",-124.805,49.2339,1423,2023.15,Canada
pt_37.0_141.0,"Takahagi, Japan",141,37,1424,2023.15,Japan
grid_36.9_141.5,grid_36.9_141.5,141.5,36.9,1425,2023.15,grid_36.9_141.5
pt_34.0_137.0,"Shima, Japan",137,34,1426,2023.15,Japan
pt_55.1_14.7,"Ronne, Denmark",14.7,55.1,1427,2023.18,Denmark
pt_54.5164_13.6411,"Sassnitz, Germany",13.6411,54.5164,1428,2023.18,Germany
pt_55.5508_14.3479,"Simrishamn, Sweden",14.3479,55.5508,1429,2023.18,Sweden
pt_55.2461_14.8347,"Tejn, Denmark",14.8347,55.2461,1430,2023.18,Denmark
pt_55.0_15.0,"Hasle, Denmark",15,55,1431,2023.18,Denmark
pt_56.0_16.0,"Gronhogen, Sweden",16,56,1432,2023.18,Sweden
pt_57.3876_18.2039,"Klintehamn, Sweden",18.2039,57.3876,1433,2023.18,Sweden
pt_57.3232_17.0125,"Byxelkrok, Sweden",17.0125,57.3232,1434,2023.18,Sweden
pt_56.0_12.0,"Brondby, Denmark",12,56,1435,2023.18,Denmark
pt_55.5267_12.9356,"Klangshamn, Sweden",12.9356,55.5267,1436,2023.18,Sweden
pt_58.9333_18.25,"Utö, Sweden",18.25,58.9333,1437,2023.18,Sweden
pt_57.8443_18.7821,"Kappelshamn, Sweden",18.7821,57.8443,1438,2023.18,Sweden
pt_39.0833_17.1167,"Crotone, Italy",17.1167,39.0833,1439,2023.21,Italy
pt_38.9575_20.7517,"Preveza, Greece",20.7517,38.9575,1440,2023.21,Greece
pt_44.4072_8.934,"Genoa, Italy",8.934,44.4072,1441,2023.22,Italy
grid_43.3_7.4,grid_43.3_7.4,7.4,43.3,1442,2023.22,grid_43.3_7.4
grid_42.6_5.8,grid_42.6_5.8,5.8,42.6,1443,2023.22,grid_42.6_5.8
